latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
6.73406,14.40193,355.39,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.52,6.69,D
6.01176,11.40324,351.81,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.87,6.91,D
5.99804,11.31439,336.35,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,310.98,5.73,D
7.22646,19.53221,331.69,0.49,0.49,2025-02-24,12:27,N,low,2.0NRT,304.92,1.3,D
7.03554,18.20851,330.12,0.4,0.44,2025-02-24,12:27,N,nominal,2.0NRT,295.15,5.03,D
6.89676,17.2583,342.73,0.53,0.42,2025-02-24,12:27,N,nominal,2.0NRT,309.49,4.07,D
6.57434,15.08373,343.14,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,315.69,9.23,D
6.33038,13.46415,341.96,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.29,3.33,D
6.02313,11.45428,330.23,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,302.82,2.01,D
5.97493,11.14212,337.09,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.58,4.21,D
7.70551,22.91534,367,0.43,0.62,2025-02-24,12:27,N,high,2.0NRT,302.94,10.26,D
7.70499,22.91152,367,0.43,0.62,2025-02-24,12:27,N,high,2.0NRT,303.57,10.26,D
7.27536,19.8417,331.09,0.52,0.5,2025-02-24,12:27,N,nominal,2.0NRT,300.52,3.08,D
7.03965,18.20791,343.87,0.4,0.44,2025-02-24,12:27,N,nominal,2.0NRT,297.43,5.03,D
6.66703,15.68041,341.43,0.44,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.58,5.54,D
6.57779,15.08323,337.4,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,309.61,9.23,D
6.36212,13.65124,337.51,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,312.15,18.16,D
6.33738,13.48793,347.01,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.27,2.99,D
6.30268,13.25924,341.14,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.75,6.95,D
6.01517,11.38001,344.45,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.55,6.29,D
5.84161,10.26007,340.14,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,307.99,5.21,D
6.05134,11.59224,367,0.4,0.37,2025-02-24,12:27,N,high,2.0NRT,310.63,12.88,D
7.43416,20.92514,353.46,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,298.18,10.98,D
7.43337,20.91957,345.65,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,296.36,8.19,D
7.27116,19.7796,335.51,0.51,0.5,2025-02-24,12:27,N,nominal,2.0NRT,302.92,3.69,D
6.59589,15.18055,354.66,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,323.57,47,D
6.3407,13.48742,349,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,315.22,8.87,D
6.3386,13.47355,342.44,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,313.14,5.26,D
6.32755,13.40074,344.87,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,316.24,8.53,D
5.99856,11.24956,336.56,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,307.19,3.97,D
5.96723,11.04655,346.36,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,314.5,8.93,D
7.43914,20.9245,332.49,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,296.01,10.98,D
7.43835,20.91889,333.47,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,297.01,8.19,D
7.43756,20.91332,351.07,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,296.69,8.19,D
7.43677,20.90776,336.88,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,295.42,4.61,D
6.6118,15.26323,340.88,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,311.26,3.31,D
6.47414,14.34738,337.49,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.84,4.79,D
6.32877,13.38638,354.71,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,318.38,25.71,D
6.32561,13.36559,336.7,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,311.38,3.91,D
5.98061,11.11031,347.61,0.42,0.38,2025-02-24,12:27,N,nominal,2.0NRT,306.98,7.05,D
5.97069,11.04601,338.84,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,307.8,8.93,D
6.59934,15.18004,367,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,325.95,47,D
6.47804,14.35046,336.05,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.65,14.83,D
6.13899,12.11876,344.28,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,305.05,4.28,D
5.86855,10.36263,339.38,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,313.17,6.35,D
6.34014,13.41657,340.42,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,314.49,7.93,D
6.32015,13.28494,338.8,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,309.74,6.94,D
6.25804,12.87645,338.54,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,310.86,19.07,D
6.09154,11.78645,336.26,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,298.05,7.28,D
6.09099,11.78288,333.32,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,297.39,4.19,D
6.043,11.47004,334.72,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,302.49,2.01,D
5.87211,10.36205,342.47,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,310.16,6.35,D
5.87087,10.35404,340.55,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,310.56,7.6,D
6.39298,13.74911,334.9,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,307.29,3.35,D
6.35055,13.46731,343.08,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.62,5.63,D
6.33641,13.3737,342.98,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.16,16.38,D
6.32959,13.32866,335.52,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,309.74,6.46,D
6.32907,13.3252,333.96,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,307.74,6.46,D
6.30912,13.19364,343.34,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,317.93,19.18,D
6.28281,13.02061,342.04,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,313.16,40.62,D
6.26062,12.87516,338.61,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.48,5.86,D
6.26009,12.8717,336.58,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.21,3.01,D
6.175,12.31794,344.73,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.01,3.3,D
6.10687,11.87898,334.71,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.28,2.53,D
6.1052,11.86825,333.3,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,302.6,4.81,D
6.10464,11.86466,333.61,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,304.55,4.81,D
6.09233,11.78575,337.01,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,298.6,3.87,D
6.04279,11.46963,334.13,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,302.23,2.25,D
6.48321,14.33069,341.77,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.73,6.27,D
6.39578,13.74512,331.78,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,306.54,1.49,D
6.33972,13.3732,349.41,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.44,16.38,D
6.31244,13.19314,335.74,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,306.33,19.18,D
6.17834,12.31743,339.37,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.13,3.3,D
6.11079,11.88203,333.19,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,306.32,2.53,D
6.06794,11.60777,343.98,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.49,4.91,D
6.06624,11.59688,342.49,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.57,5.33,D
6.03232,11.38081,332.76,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,306.92,5.65,D
5.87062,10.36258,345.89,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,311.42,11.71,D
5.86934,10.35459,338.99,0.45,0.39,2025-02-24,12:27,N,low,2.0NRT,310.77,7.89,D
7.22328,19.5333,337.32,0.49,0.49,2025-02-24,12:27,N,nominal,2.0NRT,308.89,3.88,D
6.48657,14.33018,338.64,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,309.7,3.69,D
6.34147,13.3623,339.6,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,314.32,4.23,D
6.3357,13.32419,347.62,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.04,3.41,D
6.32626,13.26186,348.53,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.46,7.66,D
6.32416,13.24801,341.76,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,313.01,6.65,D
6.11416,11.88151,336.91,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,306.99,8.55,D
6.07133,11.60725,346.09,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.22,10.69,D
6.03574,11.38029,348.5,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.92,9.61,D
7.39242,20.76259,348.28,0.6,0.53,2025-02-24,12:27,N,nominal,2.0NRT,306.12,7.58,D
6.52731,14.58184,339.98,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.26,5.8,D
6.34006,13.33061,348.56,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.94,8.86,D
6.33902,13.32369,335.98,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,306.71,3.41,D
6.28537,12.97063,331.65,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,306.64,1.35,D
6.27216,12.88404,346.99,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.35,10.84,D
7.27437,19.84298,332.84,0.52,0.5,2025-02-24,12:27,N,nominal,2.0NRT,301.01,3.88,D
6.67001,15.53053,338.9,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,310.77,3.69,D
6.66434,15.49162,355.7,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,327.14,100.41,D
6.39056,13.64254,346.02,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.4,18.99,D
6.39003,13.63905,334.3,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,307.79,4.98,D
6.3439,13.33357,343.35,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,312.44,29.16,D
6.34338,13.33011,348.24,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,313.52,29.16,D
6.34286,13.32665,346.84,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,318.59,116.81,D
6.13973,12.00175,336.84,0.39,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.5,2.51,D
6.00865,11.16352,333.48,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,301.74,2.75,D
5.97822,10.97073,335.12,0.42,0.38,2025-02-24,12:27,N,low,2.0NRT,306.6,3.3,D
5.84847,10.15556,333.51,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,301.22,3.88,D
7.27064,19.78073,336.67,0.51,0.5,2025-02-24,12:27,N,nominal,2.0NRT,302.83,3.05,D
6.84556,16.72345,338.03,0.49,0.41,2025-02-24,12:27,N,nominal,2.0NRT,308.46,5.41,D
6.83285,16.63441,336.69,0.49,0.4,2025-02-24,12:27,N,low,2.0NRT,309.12,12.55,D
6.83222,16.63,348.13,0.49,0.4,2025-02-24,12:27,N,nominal,2.0NRT,309.28,14.04,D
6.60306,15.04843,346.94,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,314.8,8.61,D
6.3446,13.31576,345.56,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.46,12.95,D
6.01208,11.16296,337.31,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,304.99,2.75,D
5.96963,10.8939,344.27,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,308.83,5.5,D
5.96904,10.89013,338.37,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,307.35,4.57,D
5.3073,6.84063,331.9,0.49,0.48,2025-02-24,12:27,N,nominal,2.0NRT,294.21,2.7,D
6.66727,15.48719,367,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,326.09,44.28,D
6.67135,15.4906,334.63,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,307.59,22.82,D
6.50375,14.35316,338.56,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,311.29,9.69,D
5.91582,10.53179,348.22,0.44,0.38,2025-02-24,12:27,N,nominal,2.0NRT,309.69,15.5,D
7.43454,20.92785,339.92,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,297.22,7.27,D
7.4338,20.92227,355.52,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,298.4,16.4,D
7.00501,17.79336,345.37,0.57,0.43,2025-02-24,12:27,N,nominal,2.0NRT,311.58,7.8,D
6.70882,15.72315,337.98,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,311.26,6.65,D
6.53227,14.52187,348.25,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.25,9.38,D
6.50711,14.35266,337.75,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.4,9.69,D
6.3097,13.0413,338.5,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.96,31.46,D
6.19403,12.28631,346.56,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,301.35,4.55,D
5.91935,10.53123,341.69,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,309.94,15.5,D
5.97401,10.85386,367,0.43,0.38,2025-02-24,12:27,N,high,2.0NRT,328.86,38.87,D
7.70075,22.91493,338.66,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,301.54,7.25,D
7.70026,22.9111,344.45,0.43,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.67,7.25,D
7.43803,20.916,341.71,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,297.44,10.77,D
7.43729,20.91042,353.04,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,297.23,11.13,D
6.96602,17.48857,346.19,0.55,0.42,2025-02-24,12:27,N,nominal,2.0NRT,315.24,23.35,D
6.1399,11.91413,334.39,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,307.99,3.12,D
6.11873,11.77783,348.62,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,304.35,9.84,D
6.11818,11.77429,333.52,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,300.62,9.84,D
6.1085,11.19395,354.58,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,315.38,13.64,D
6.10792,11.19021,338.02,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,306.65,13.64,D
6.84863,16.12021,340.77,0.46,0.39,2025-02-24,12:27,N,low,2.0NRT,315.45,6.46,D
6.84803,16.11603,342.95,0.46,0.39,2025-02-24,12:27,N,low,2.0NRT,313.59,6.46,D
6.53664,13.98516,339.54,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.25,6.92,D
6.19649,11.75813,356.66,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,304.06,10.46,D
6.12314,11.29081,339.33,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,303.54,10.54,D
6.10786,11.19402,356.55,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,313.31,18.46,D
5.93359,10.10214,337.32,0.46,0.39,2025-02-24,12:27,N,nominal,2.0NRT,303.35,4.62,D
6.11012,11.18602,367,0.42,0.37,2025-02-24,12:27,N,high,2.0NRT,312.35,11.78,D
6.46184,13.46412,334.37,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,305.71,1.93,D
6.22111,11.89385,334.46,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,304.85,6.86,D
6.22056,11.89028,347.15,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,309.46,6.86,D
6.18579,11.66751,344.98,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.7,15.25,D
6.15266,11.45619,334.8,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,300.79,4.4,D
6.1113,11.1935,346.8,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.49,18.46,D
6.11071,11.18976,346.21,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.83,18.46,D
6.46725,13.47751,342.55,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,313.44,7.07,D
6.46673,13.47404,332.18,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,306.63,7.07,D
6.19876,11.72837,334.41,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,301,48.42,D
6.18632,11.64879,334.17,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,307.99,4.1,D
6.11415,11.18923,337.5,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.05,5.42,D
6.11356,11.18549,341.28,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.16,9.26,D
6.20214,11.72786,367,0.4,0.37,2025-02-24,12:27,N,high,2.0NRT,345.12,48.42,D
6.92322,16.56423,338.07,0.49,0.4,2025-02-24,12:27,N,low,2.0NRT,311.74,3.63,D
6.50831,13.72771,337.33,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,309.89,9.59,D
6.50779,13.72421,332.09,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,306.46,9.59,D
6.45694,13.3868,337.19,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.4,3.27,D
6.45642,13.38333,334.22,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.57,3.27,D
6.32909,12.54783,332.66,0.39,0.36,2025-02-24,12:27,N,low,2.0NRT,307.65,1.72,D
6.2027,11.73147,352.51,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.56,68.04,D
6.20158,11.72426,332.71,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,300.79,48.42,D
6.16922,11.51735,340.31,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,309.85,8.01,D
6.14388,11.35582,343.18,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.01,8.15,D
6.13341,11.28922,335.9,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,303.56,3.36,D
6.13283,11.28551,336.47,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,303.7,3.36,D
6.11228,11.15501,339.89,0.42,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.58,4.78,D
7.80846,23.10938,336.66,0.44,0.62,2025-02-24,12:27,N,nominal,2.0NRT,302.26,3.23,D
7.52221,20.89706,344.14,0.62,0.54,2025-02-24,12:27,N,nominal,2.0NRT,305.17,7.67,D
6.45554,13.35509,352.99,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,314.1,10.04,D
6.20552,11.72735,341.36,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.74,46.91,D
6.20496,11.72375,334.87,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,306.66,46.91,D
6.18352,11.58643,336.62,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,306.98,3.32,D
6.18062,11.5679,343.25,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,307.81,7.45,D
6.07463,10.89422,336.62,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,308.59,5.99,D
7.04442,17.36486,335.57,0.54,0.42,2025-02-24,12:27,N,low,2.0NRT,309.9,2.49,D
6.92496,16.52347,339.49,0.48,0.4,2025-02-24,12:27,N,low,2.0NRT,311.82,4.96,D
6.54282,13.91232,343.39,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.97,11.39,D
6.27146,12.12975,346.82,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.78,7.8,D
6.27091,12.12621,340.78,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.15,2.99,D
6.21114,11.74125,337.55,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,294.06,4.21,D
6.20946,11.73043,336.97,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,300.81,130.76,D
6.19819,11.65819,346.94,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.7,11.98,D
6.19481,11.63648,333.16,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,305.56,3.32,D
8.251,26.60906,330.3,0.77,0.77,2025-02-24,12:27,N,low,2.0NRT,301.96,3.3,D
7.82061,23.11218,332.31,0.44,0.62,2025-02-24,12:27,N,low,2.0NRT,302.95,1.86,D
6.92865,16.52293,341.67,0.48,0.4,2025-02-24,12:27,N,nominal,2.0NRT,311.93,4.94,D
6.63529,14.50978,345.19,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,313.44,5.9,D
6.56143,14.01384,350.67,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.29,9.12,D
6.5609,14.01031,347.45,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,310.96,9.12,D
6.32513,12.45563,341.12,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,304.6,2.72,D
6.1982,11.63602,338,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,307.34,7.61,D
6.0816,10.89328,337.13,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,310.55,5.54,D
6.08098,10.88937,340.88,0.43,0.38,2025-02-24,12:27,N,nominal,2.0NRT,311.49,4.38,D
6.01923,10.49988,339.88,0.44,0.38,2025-02-24,12:27,N,low,2.0NRT,310.18,9.87,D
6.63867,14.50927,340.1,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,314.17,5.9,D
6.50431,13.61062,341.92,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,309.72,31.01,D
6.45063,11.64519,335.68,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,300.82,3.03,D
6.45007,11.64158,334.98,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,301.69,3.03,D
8.55372,26.71511,333.84,0.78,0.78,2025-02-24,12:27,N,nominal,2.0NRT,300.41,4.02,D
6.91376,14.67314,348.41,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.23,3.18,D
6.45679,11.66265,348.94,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,301.8,15.18,D
6.40008,11.29721,339.06,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.28,6.61,D
6.3995,11.29351,341.35,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.58,5.13,D
7.6305,19.61836,337.29,0.51,0.49,2025-02-24,12:27,N,low,2.0NRT,310.24,2.85,D
6.91935,14.6873,335.57,0.41,0.37,2025-02-24,12:27,N,low,2.0NRT,310.23,1.88,D
6.91716,14.67263,354.78,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.78,8.33,D
6.45961,11.65853,338.77,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,305.21,3.84,D
8.56834,26.71364,334.62,0.78,0.78,2025-02-24,12:27,N,nominal,2.0NRT,300.49,11.61,D
7.63506,19.61773,338.02,0.51,0.49,2025-02-24,12:27,N,low,2.0NRT,309.49,2.85,D
7.0811,15.75623,346.74,0.45,0.39,2025-02-24,12:27,N,nominal,2.0NRT,314.99,9.66,D
7.05396,15.57196,348.27,0.44,0.38,2025-02-24,12:27,N,nominal,2.0NRT,312.91,8.21,D
6.92056,14.6721,348.62,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.1,8.33,D
6.89657,14.51129,350.44,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,314.98,7.22,D
6.70498,13.23822,338.1,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,311.75,26.79,D
6.58228,12.43315,337.82,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.05,1.88,D
6.70445,13.23476,309.76,0.38,0.36,2025-02-24,12:27,N,low,2.0NRT,313.4,23.33,D
8.5839,26.77986,367,0.79,0.78,2025-02-24,12:27,N,high,2.0NRT,303.08,13.62,D
8.58482,26.78732,350.75,0.79,0.78,2025-02-24,12:27,N,nominal,2.0NRT,302.57,32.06,D
6.91031,14.5801,336.48,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,310.1,2.92,D
6.87293,14.33017,335.64,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,309.33,3.89,D
6.70829,13.23772,337.22,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,306.62,10.73,D
6.70777,13.23425,336.06,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,307.7,17.96,D
6.6096,12.58943,337.36,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,308.9,1.85,D
8.59121,26.77895,367,0.79,0.78,2025-02-24,12:27,N,high,2.0NRT,301.54,13.62,D
8.5903,26.77158,332.74,0.79,0.78,2025-02-24,12:27,N,nominal,2.0NRT,297.94,13.62,D
7.48834,18.51416,341.47,0.43,0.46,2025-02-24,12:27,N,nominal,2.0NRT,306.06,1.84,D
6.93947,14.75214,337.78,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,312.64,3.43,D
6.92682,14.66736,344.97,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,313.2,7.08,D
6.92627,14.66371,343.67,0.41,0.37,2025-02-24,12:27,N,nominal,2.0NRT,311.47,2.75,D
6.65806,12.86266,338.79,0.38,0.36,2025-02-24,12:27,N,nominal,2.0NRT,305.89,1.8,D
6.62314,12.63361,347.67,0.39,0.36,2025-02-24,12:27,N,nominal,2.0NRT,304.14,7.99,D
6.49527,11.80005,342.13,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,313.82,6.68,D
6.49362,11.78932,340.23,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,315.19,19.56,D
6.49306,11.78574,344.79,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,319.7,24.28,D
6.47367,11.66,349.28,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,310.72,20.12,D
6.98674,15.02234,334.95,0.42,0.37,2025-02-24,12:27,N,low,2.0NRT,308.51,1.43,D
6.48482,11.70989,340.24,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,312.34,5.71,D
6.4776,11.66308,343.6,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,308.14,20.12,D
6.47705,11.65947,349.01,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,320.23,20.12,D
6.47649,11.65586,348.57,0.4,0.37,2025-02-24,12:27,N,nominal,2.0NRT,308.22,11.31,D
6.4484,11.4739,338.77,0.4,0.37,2025-02-24,12:27,N,low,2.0NRT,306.02,5.17,D
6.34621,10.81538,341.81,0.43,0.38,2025-02-24,12:27,N,low,2.0NRT,314.25,7.14,D
5.6603,6.51551,339.95,0.51,0.49,2025-02-24,12:27,N,nominal,2.0NRT,290.12,4.7,D
